"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653, LBL: DO)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653, LBL: Temp)","Sensor Data Error (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","Stopped (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
3874,02/20/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
3875,02/20/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
3876,02/20/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
3877,02/20/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
3878,02/20/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
3879,02/20/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
3880,02/20/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
3881,02/20/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
3882,02/20/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
3883,02/20/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
3884,02/20/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
3885,02/20/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
3886,02/20/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
3887,02/20/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
3888,02/20/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
3889,02/20/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
3890,02/20/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
3891,02/20/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
3892,02/20/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
3893,02/20/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
3894,02/20/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
3895,02/20/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
3896,02/20/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
3897,02/20/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
3898,02/20/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
3899,02/20/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
3900,02/20/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
3901,02/20/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
3902,02/20/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
3903,02/20/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
3904,02/20/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
3905,02/20/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
3906,02/20/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
3907,02/21/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
3908,02/21/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
3909,02/21/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
3910,02/21/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
3911,02/21/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
3912,02/21/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
3913,02/21/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
3914,02/21/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
3915,02/21/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
3916,02/21/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
3917,02/21/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
3918,02/21/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
3919,02/21/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
3920,02/21/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
3921,02/21/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
3922,02/21/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
3923,02/21/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
3924,02/21/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
3925,02/21/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
3926,02/21/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
3927,02/21/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
3928,02/21/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
3929,02/21/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
3930,02/21/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
3931,02/21/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
3932,02/21/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
3933,02/21/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
3934,02/21/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
3935,02/21/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
3936,02/21/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
3937,02/21/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
3938,02/21/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
3939,02/21/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
3940,02/21/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
3941,02/21/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
3942,02/21/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
3943,02/21/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
3944,02/21/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
3945,02/21/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
3946,02/21/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
3947,02/21/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
3948,02/21/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
3949,02/21/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
3950,02/21/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
3951,02/21/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
3952,02/21/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
3953,02/21/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
3954,02/21/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
3955,02/22/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
3956,02/22/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
3957,02/22/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
3958,02/22/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
3959,02/22/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
3960,02/22/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
3961,02/22/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
3962,02/22/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
3963,02/22/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
3964,02/22/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
3965,02/22/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
3966,02/22/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
3967,02/22/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
3968,02/22/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
3969,02/22/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
3970,02/22/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
3971,02/22/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
3972,02/22/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
3973,02/22/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
3974,02/22/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
3975,02/22/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
3976,02/22/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
3977,02/22/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
3978,02/22/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
3979,02/22/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
3980,02/22/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
3981,02/22/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
3982,02/22/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
3983,02/22/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
3984,02/22/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
3985,02/22/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
3986,02/22/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
3987,02/22/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
3988,02/22/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
3989,02/22/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
3990,02/22/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
3991,02/22/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
3992,02/22/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
3993,02/22/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
3994,02/22/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
3995,02/22/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
3996,02/22/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
3997,02/22/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
3998,02/22/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
3999,02/22/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
4000,02/22/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
4001,02/22/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
4002,02/22/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
4003,02/23/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
4004,02/23/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
4005,02/23/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
4006,02/23/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
4007,02/23/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
4008,02/23/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
4009,02/23/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
4010,02/23/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
4011,02/23/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
4012,02/23/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
4013,02/23/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
4014,02/23/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
4015,02/23/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
4016,02/23/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
4017,02/23/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
4018,02/23/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
4019,02/23/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
4020,02/23/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
4021,02/23/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
4022,02/23/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
4023,02/23/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
4024,02/23/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
4025,02/23/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
4026,02/23/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
4027,02/23/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
4028,02/23/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
4029,02/23/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
4030,02/23/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
4031,02/23/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
4032,02/23/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
4033,02/23/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
4034,02/23/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
4035,02/23/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
4036,02/23/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
4037,02/23/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
4038,02/23/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
4039,02/23/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
4040,02/23/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
4041,02/23/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
4042,02/23/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
4043,02/23/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
4044,02/23/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
4045,02/23/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
4046,02/23/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
4047,02/23/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
4048,02/23/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
4049,02/23/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
4050,02/23/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
4051,02/24/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
4052,02/24/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
4053,02/24/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
4054,02/24/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
4055,02/24/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
4056,02/24/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
4057,02/24/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
4058,02/24/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
4059,02/24/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
4060,02/24/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
4061,02/24/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
4062,02/24/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
4063,02/24/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
4064,02/24/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
4065,02/24/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
4066,02/24/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
4067,02/24/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
4068,02/24/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
4069,02/24/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
4070,02/24/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
4071,02/24/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
4072,02/24/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
4073,02/24/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
4074,02/24/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
4075,02/24/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
4076,02/24/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
4077,02/24/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
4078,02/24/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
4079,02/24/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
4080,02/24/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
4081,02/24/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
4082,02/24/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
4083,02/24/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
4084,02/24/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
4085,02/24/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
4086,02/24/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
4087,02/24/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
4088,02/24/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
4089,02/24/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
4090,02/24/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
4091,02/24/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
4092,02/24/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
4093,02/24/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
4094,02/24/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
4095,02/24/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
4096,02/24/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
4097,02/24/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
4098,02/24/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
4099,02/25/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
4100,02/25/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
4101,02/25/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
4102,02/25/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
4103,02/25/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
4104,02/25/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
4105,02/25/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
4106,02/25/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
4107,02/25/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
4108,02/25/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
4109,02/25/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
4110,02/25/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
4111,02/25/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
4112,02/25/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
4113,02/25/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
4114,02/25/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
4115,02/25/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
4116,02/25/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
4117,02/25/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
4118,02/25/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
4119,02/25/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
4120,02/25/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
4121,02/25/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
4122,02/25/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
4123,02/25/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
4124,02/25/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
4125,02/25/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
4126,02/25/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
4127,02/25/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
4128,02/25/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
4129,02/25/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
4130,02/25/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
4131,02/25/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
4132,02/25/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
4133,02/25/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
4134,02/25/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
4135,02/25/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
4136,02/25/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
4137,02/25/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
4138,02/25/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
4139,02/25/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
4140,02/25/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
4141,02/25/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
4142,02/25/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
4143,02/25/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
4144,02/25/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
4145,02/25/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
4146,02/25/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
4147,02/26/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
4148,02/26/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
4149,02/26/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
4150,02/26/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
4151,02/26/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
4152,02/26/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
4153,02/26/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
4154,02/26/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
4155,02/26/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
4156,02/26/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
4157,02/26/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
4158,02/26/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
4159,02/26/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
4160,02/26/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
4161,02/26/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
4162,02/26/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
4163,02/26/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
4164,02/26/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
4165,02/26/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
4166,02/26/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
4167,02/26/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
4168,02/26/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
4169,02/26/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
4170,02/26/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
4171,02/26/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
4172,02/26/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
4173,02/26/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
4174,02/26/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
4175,02/26/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
4176,02/26/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
4177,02/26/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
4178,02/26/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
4179,02/26/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
4180,02/26/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
4181,02/26/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
4182,02/26/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
4183,02/26/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
4184,02/26/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
4185,02/26/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
4186,02/26/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
4187,02/26/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
4188,02/26/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
4189,02/26/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
4190,02/26/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
4191,02/26/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
4192,02/26/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
4193,02/26/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
4194,02/26/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
4195,02/27/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
4196,02/27/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
4197,02/27/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
4198,02/27/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
4199,02/27/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
4200,02/27/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
4201,02/27/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
4202,02/27/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
4203,02/27/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
4204,02/27/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
4205,02/27/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
4206,02/27/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
4207,02/27/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
4208,02/27/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
4209,02/27/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
4210,02/27/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
4211,02/27/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
4212,02/27/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
4213,02/27/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
4214,02/27/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
4215,02/27/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
4216,02/27/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
4217,02/27/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
4218,02/27/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
4219,02/27/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
4220,02/27/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
4221,02/27/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
4222,02/27/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
4223,02/27/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
4224,02/27/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
4225,02/27/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
4226,02/27/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
4227,02/27/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
4228,02/27/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
4229,02/27/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
4230,02/27/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
4231,02/27/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
4232,02/27/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
4233,02/27/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
4234,02/27/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
4235,02/27/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
4236,02/27/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
4237,02/27/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
4238,02/27/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
4239,02/27/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
4240,02/27/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
4241,02/27/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
4242,02/27/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
4243,02/28/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
4244,02/28/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
4245,02/28/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
4246,02/28/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
4247,02/28/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
4248,02/28/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
4249,02/28/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
4250,02/28/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
4251,02/28/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
4252,02/28/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
4253,02/28/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
4254,02/28/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
4255,02/28/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
4256,02/28/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
