"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652, LBL: DO)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652, LBL: Temp)","Coupler Attached (LGR S/N: 11009652)","Coupler Detached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Stopped (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
4412,02/19/22 09:30:00 AM,4.35,35.67,,,,,
4413,02/19/22 10:00:00 AM,4.25,35.67,,,,,
4414,02/19/22 10:30:00 AM,4.23,35.67,,,,,
4415,02/19/22 11:00:00 AM,4.34,35.71,,,,,
4416,02/19/22 11:30:00 AM,4.68,35.67,,,,,
4417,02/19/22 12:00:00 PM,4.47,35.67,,,,,
4418,02/19/22 12:30:00 PM,4.41,35.71,,,,,
4419,02/19/22 01:00:00 PM,4.45,35.71,,,,,
4420,02/19/22 01:30:00 PM,4.45,35.74,,,,,
4421,02/19/22 02:00:00 PM,4.50,35.67,,,,,
4422,02/19/22 02:30:00 PM,4.51,35.74,,,,,
4423,02/19/22 03:00:00 PM,4.54,35.71,,,,,
4424,02/19/22 03:30:00 PM,4.57,35.71,,,,,
4425,02/19/22 04:00:00 PM,4.74,35.67,,,,,
4426,02/19/22 04:30:00 PM,4.60,35.71,,,,,
4427,02/19/22 05:00:00 PM,4.61,35.71,,,,,
4428,02/19/22 05:30:00 PM,4.57,35.67,,,,,
4429,02/19/22 06:00:00 PM,4.54,35.67,,,,,
4430,02/19/22 06:30:00 PM,5.04,35.56,,,,,
4431,02/19/22 07:00:00 PM,5.03,35.60,,,,,
4432,02/19/22 07:30:00 PM,4.88,35.64,,,,,
4433,02/19/22 08:00:00 PM,4.79,35.67,,,,,
4434,02/19/22 08:30:00 PM,4.70,35.74,,,,,
4435,02/19/22 09:00:00 PM,4.81,35.71,,,,,
4436,02/19/22 09:30:00 PM,4.99,35.64,,,,,
4437,02/19/22 10:00:00 PM,4.87,35.64,,,,,
4438,02/19/22 10:30:00 PM,4.84,35.60,,,,,
4439,02/19/22 11:00:00 PM,4.71,35.67,,,,,
4440,02/19/22 11:30:00 PM,4.70,35.67,,,,,
4441,02/20/22 12:00:00 AM,4.60,35.64,,,,,
4442,02/20/22 12:30:00 AM,4.58,35.64,,,,,
4443,02/20/22 01:00:00 AM,4.80,35.64,,,,,
4444,02/20/22 01:30:00 AM,4.79,35.60,,,,,
4445,02/20/22 02:00:00 AM,4.62,35.71,,,,,
4446,02/20/22 02:30:00 AM,4.56,35.71,,,,,
4447,02/20/22 03:00:00 AM,4.47,35.71,,,,,
4448,02/20/22 03:30:00 AM,4.35,35.71,,,,,
4449,02/20/22 04:00:00 AM,4.31,35.74,,,,,
4450,02/20/22 04:30:00 AM,4.42,35.67,,,,,
4451,02/20/22 05:00:00 AM,4.49,35.71,,,,,
4452,02/20/22 05:30:00 AM,4.48,35.74,,,,,
4453,02/20/22 06:00:00 AM,4.49,35.71,,,,,
4454,02/20/22 06:30:00 AM,4.43,35.71,,,,,
4455,02/20/22 07:00:00 AM,4.67,35.71,,,,,
4456,02/20/22 07:30:00 AM,4.65,35.71,,,,,
4457,02/20/22 08:00:00 AM,4.69,35.71,,,,,
4458,02/20/22 08:30:00 AM,4.92,35.67,,,,,
4459,02/20/22 09:00:00 AM,4.86,35.67,,,,,
4460,02/20/22 09:30:00 AM,4.83,35.67,,,,,
4461,02/20/22 10:00:00 AM,4.79,35.71,,,,,
4462,02/20/22 10:30:00 AM,4.69,35.71,,,,,
4463,02/20/22 11:00:00 AM,4.77,35.71,,,,,
4464,02/20/22 11:30:00 AM,4.69,35.78,,,,,
4465,02/20/22 12:00:00 PM,4.68,35.78,,,,,
4466,02/20/22 12:30:00 PM,4.68,35.82,,,,,
4467,02/20/22 01:00:00 PM,4.93,35.78,,,,,
4468,02/20/22 01:30:00 PM,4.94,35.82,,,,,
4469,02/20/22 02:00:00 PM,4.94,35.82,,,,,
4470,02/20/22 02:30:00 PM,4.95,35.85,,,,,
4471,02/20/22 03:00:00 PM,5.11,35.82,,,,,
4472,02/20/22 03:30:00 PM,5.14,35.78,,,,,
4473,02/20/22 04:00:00 PM,5.11,35.85,,,,,
4474,02/20/22 04:30:00 PM,5.28,35.78,,,,,
4475,02/20/22 05:00:00 PM,5.40,35.82,,,,,
4476,02/20/22 05:30:00 PM,5.35,35.78,,,,,
4477,02/20/22 06:00:00 PM,5.34,35.78,,,,,
4478,02/20/22 06:30:00 PM,5.42,35.82,,,,,
4479,02/20/22 07:00:00 PM,5.56,35.71,,,,,
4480,02/20/22 07:30:00 PM,5.53,35.64,,,,,
4481,02/20/22 08:00:00 PM,5.60,35.67,,,,,
4482,02/20/22 08:30:00 PM,5.56,35.71,,,,,
4483,02/20/22 09:00:00 PM,5.53,35.74,,,,,
4484,02/20/22 09:30:00 PM,5.46,35.74,,,,,
4485,02/20/22 10:00:00 PM,5.38,35.78,,,,,
4486,02/20/22 10:30:00 PM,5.35,35.78,,,,,
4487,02/20/22 11:00:00 PM,5.30,35.82,,,,,
4488,02/20/22 11:30:00 PM,5.43,35.71,,,,,
4489,02/21/22 12:00:00 AM,5.20,35.82,,,,,
4490,02/21/22 12:30:00 AM,5.06,35.89,,,,,
4491,02/21/22 01:00:00 AM,5.07,35.89,,,,,
4492,02/21/22 01:30:00 AM,5.34,35.85,,,,,
4493,02/21/22 02:00:00 AM,5.28,35.78,,,,,
4494,02/21/22 02:30:00 AM,5.28,35.82,,,,,
4495,02/21/22 03:00:00 AM,5.08,35.85,,,,,
4496,02/21/22 03:30:00 AM,5.01,35.89,,,,,
4497,02/21/22 04:00:00 AM,4.93,35.89,,,,,
4498,02/21/22 04:30:00 AM,4.89,35.89,,,,,
4499,02/21/22 05:00:00 AM,4.90,35.89,,,,,
4500,02/21/22 05:30:00 AM,4.89,35.89,,,,,
4501,02/21/22 06:00:00 AM,4.90,35.89,,,,,
4502,02/21/22 06:30:00 AM,4.88,35.89,,,,,
4503,02/21/22 07:00:00 AM,4.99,35.92,,,,,
4504,02/21/22 07:30:00 AM,5.04,35.89,,,,,
4505,02/21/22 08:00:00 AM,5.26,35.89,,,,,
4506,02/21/22 08:30:00 AM,5.19,35.85,,,,,
4507,02/21/22 09:00:00 AM,5.12,35.89,,,,,
4508,02/21/22 09:30:00 AM,5.19,35.89,,,,,
4509,02/21/22 10:00:00 AM,5.53,35.92,,,,,
4510,02/21/22 10:30:00 AM,5.68,35.85,,,,,
4511,02/21/22 11:00:00 AM,5.70,35.89,,,,,
4512,02/21/22 11:30:00 AM,5.42,35.92,,,,,
4513,02/21/22 12:00:00 PM,5.65,35.92,,,,,
4514,02/21/22 12:30:00 PM,5.47,35.89,,,,,
4515,02/21/22 01:00:00 PM,5.50,35.89,,,,,
4516,02/21/22 01:30:00 PM,5.74,35.89,,,,,
4517,02/21/22 02:00:00 PM,5.98,35.82,,,,,
4518,02/21/22 02:30:00 PM,5.83,35.89,,,,,
4519,02/21/22 03:00:00 PM,5.77,35.92,,,,,
4520,02/21/22 03:30:00 PM,5.84,35.89,,,,,
4521,02/21/22 04:00:00 PM,5.89,35.85,,,,,
4522,02/21/22 04:30:00 PM,5.77,35.85,,,,,
4523,02/21/22 05:00:00 PM,5.67,35.89,,,,,
4524,02/21/22 05:30:00 PM,5.58,35.89,,,,,
4525,02/21/22 06:00:00 PM,5.57,35.92,,,,,
4526,02/21/22 06:30:00 PM,5.86,35.78,,,,,
4527,02/21/22 07:00:00 PM,5.74,35.89,,,,,
4528,02/21/22 07:30:00 PM,5.70,35.82,,,,,
4529,02/21/22 08:00:00 PM,5.94,35.89,,,,,
4530,02/21/22 08:30:00 PM,5.78,35.89,,,,,
4531,02/21/22 09:00:00 PM,5.63,35.92,,,,,
4532,02/21/22 09:30:00 PM,5.59,35.92,,,,,
4533,02/21/22 10:00:00 PM,5.83,35.89,,,,,
4534,02/21/22 10:30:00 PM,5.66,35.96,,,,,
4535,02/21/22 11:00:00 PM,5.66,35.96,,,,,
4536,02/21/22 11:30:00 PM,5.74,35.92,,,,,
4537,02/22/22 12:00:00 AM,5.63,35.96,,,,,
4538,02/22/22 12:30:00 AM,5.63,35.89,,,,,
4539,02/22/22 01:00:00 AM,5.55,36.00,,,,,
4540,02/22/22 01:30:00 AM,5.94,35.89,,,,,
4541,02/22/22 02:00:00 AM,5.60,36.00,,,,,
4542,02/22/22 02:30:00 AM,5.44,35.96,,,,,
4543,02/22/22 03:00:00 AM,5.47,36.00,,,,,
4544,02/22/22 03:30:00 AM,5.40,36.00,,,,,
4545,02/22/22 04:00:00 AM,5.44,35.96,,,,,
4546,02/22/22 04:30:00 AM,5.41,35.89,,,,,
4547,02/22/22 05:00:00 AM,5.89,35.92,,,,,
4548,02/22/22 05:30:00 AM,5.61,36.03,,,,,
4549,02/22/22 06:00:00 AM,5.41,36.00,,,,,
4550,02/22/22 06:30:00 AM,5.40,36.00,,,,,
4551,02/22/22 07:00:00 AM,5.62,35.96,,,,,
4552,02/22/22 07:30:00 AM,5.44,35.96,,,,,
4553,02/22/22 08:00:00 AM,5.39,36.00,,,,,
4554,02/22/22 08:30:00 AM,5.34,36.00,,,,,
4555,02/22/22 09:00:00 AM,5.41,36.00,,,,,
4556,02/22/22 09:30:00 AM,5.40,36.03,,,,,
4557,02/22/22 10:00:00 AM,5.60,36.00,,,,,
4558,02/22/22 10:30:00 AM,5.67,35.96,,,,,
4559,02/22/22 11:00:00 AM,5.53,36.00,,,,,
4560,02/22/22 11:30:00 AM,5.49,36.00,,,,,
4561,02/22/22 12:00:00 PM,5.57,35.96,,,,,
4562,02/22/22 12:30:00 PM,5.55,35.92,,,,,
4563,02/22/22 01:00:00 PM,5.81,36.00,,,,,
4564,02/22/22 01:30:00 PM,5.79,35.96,,,,,
4565,02/22/22 02:00:00 PM,6.12,35.89,,,,,
4566,02/22/22 02:30:00 PM,5.71,35.92,,,,,
4567,02/22/22 03:00:00 PM,5.78,35.89,,,,,
4568,02/22/22 03:30:00 PM,5.65,35.92,,,,,
4569,02/22/22 04:00:00 PM,5.55,36.00,,,,,
4570,02/22/22 04:30:00 PM,5.67,35.92,,,,,
4571,02/22/22 05:00:00 PM,5.76,35.92,,,,,
4572,02/22/22 05:30:00 PM,5.92,35.85,,,,,
4573,02/22/22 06:00:00 PM,5.77,35.96,,,,,
4574,02/22/22 06:30:00 PM,6.05,35.78,,,,,
4575,02/22/22 07:00:00 PM,6.44,35.67,,,,,
4576,02/22/22 07:30:00 PM,6.17,35.71,,,,,
4577,02/22/22 08:00:00 PM,5.86,35.85,,,,,
4578,02/22/22 08:30:00 PM,5.76,35.89,,,,,
4579,02/22/22 09:00:00 PM,5.89,35.82,,,,,
4580,02/22/22 09:30:00 PM,6.03,35.82,,,,,
4581,02/22/22 10:00:00 PM,5.96,35.82,,,,,
4582,02/22/22 10:30:00 PM,6.12,35.82,,,,,
4583,02/22/22 11:00:00 PM,5.89,35.78,,,,,
4584,02/22/22 11:30:00 PM,5.80,35.85,,,,,
4585,02/23/22 12:00:00 AM,5.80,35.85,,,,,
4586,02/23/22 12:30:00 AM,5.68,35.85,,,,,
4587,02/23/22 01:00:00 AM,5.96,35.74,,,,,
4588,02/23/22 01:30:00 AM,6.30,35.67,,,,,
4589,02/23/22 02:00:00 AM,6.05,35.82,,,,,
4590,02/23/22 02:30:00 AM,6.22,35.67,,,,,
4591,02/23/22 03:00:00 AM,5.94,35.67,,,,,
4592,02/23/22 03:30:00 AM,6.42,35.71,,,,,
4593,02/23/22 04:00:00 AM,5.97,35.78,,,,,
4594,02/23/22 04:30:00 AM,5.85,35.78,,,,,
4595,02/23/22 05:00:00 AM,5.92,35.78,,,,,
4596,02/23/22 05:30:00 AM,6.15,35.71,,,,,
4597,02/23/22 06:00:00 AM,6.15,35.64,,,,,
4598,02/23/22 06:30:00 AM,5.97,35.74,,,,,
4599,02/23/22 07:00:00 AM,5.89,35.78,,,,,
4600,02/23/22 07:30:00 AM,5.84,35.78,,,,,
4601,02/23/22 08:00:00 AM,5.75,35.78,,,,,
4602,02/23/22 08:30:00 AM,5.68,35.78,,,,,
4603,02/23/22 09:00:00 AM,5.79,35.78,,,,,
4604,02/23/22 09:30:00 AM,5.81,35.71,,,,,
4605,02/23/22 10:00:00 AM,5.81,35.74,,,,,
4606,02/23/22 10:30:00 AM,5.77,35.74,,,,,
4607,02/23/22 11:00:00 AM,5.90,35.71,,,,,
4608,02/23/22 11:30:00 AM,5.92,35.74,,,,,
4609,02/23/22 12:00:00 PM,5.94,35.78,,,,,
4610,02/23/22 12:30:00 PM,5.83,35.78,,,,,
4611,02/23/22 01:00:00 PM,5.75,35.74,,,,,
4612,02/23/22 01:30:00 PM,5.74,35.82,,,,,
4613,02/23/22 02:00:00 PM,5.97,35.78,,,,,
4614,02/23/22 02:30:00 PM,6.19,35.71,,,,,
4615,02/23/22 03:00:00 PM,6.02,35.74,,,,,
4616,02/23/22 03:30:00 PM,5.88,35.74,,,,,
4617,02/23/22 04:00:00 PM,5.79,35.78,,,,,
4618,02/23/22 04:30:00 PM,5.72,35.78,,,,,
4619,02/23/22 05:00:00 PM,5.75,35.74,,,,,
4620,02/23/22 05:30:00 PM,5.98,35.78,,,,,
4621,02/23/22 06:00:00 PM,5.83,35.78,,,,,
4622,02/23/22 06:30:00 PM,6.16,35.67,,,,,
4623,02/23/22 07:00:00 PM,6.11,35.60,,,,,
4624,02/23/22 07:30:00 PM,6.13,35.46,,,,,
4625,02/23/22 08:00:00 PM,6.01,35.74,,,,,
4626,02/23/22 08:30:00 PM,5.85,35.67,,,,,
4627,02/23/22 09:00:00 PM,5.83,35.60,,,,,
4628,02/23/22 09:30:00 PM,5.83,35.67,,,,,
4629,02/23/22 10:00:00 PM,5.70,35.67,,,,,
4630,02/23/22 10:30:00 PM,5.57,35.67,,,,,
4631,02/23/22 11:00:00 PM,6.15,35.60,,,,,
4632,02/23/22 11:30:00 PM,5.95,35.64,,,,,
4633,02/24/22 12:00:00 AM,6.03,35.53,,,,,
4634,02/24/22 12:30:00 AM,5.97,35.64,,,,,
4635,02/24/22 01:00:00 AM,5.81,35.64,,,,,
4636,02/24/22 01:30:00 AM,5.81,35.64,,,,,
4637,02/24/22 02:00:00 AM,5.94,35.67,,,,,
4638,02/24/22 02:30:00 AM,5.83,35.67,,,,,
4639,02/24/22 03:00:00 AM,5.72,35.60,,,,,
4640,02/24/22 03:30:00 AM,5.77,35.56,,,,,
4641,02/24/22 04:00:00 AM,5.81,35.60,,,,,
4642,02/24/22 04:30:00 AM,5.74,35.64,,,,,
4643,02/24/22 05:00:00 AM,5.67,35.53,,,,,
4644,02/24/22 05:30:00 AM,6.10,35.46,,,,,
4645,02/24/22 06:00:00 AM,6.38,35.46,,,,,
4646,02/24/22 06:30:00 AM,6.20,35.49,,,,,
4647,02/24/22 07:00:00 AM,6.04,35.53,,,,,
4648,02/24/22 07:30:00 AM,5.77,35.56,,,,,
4649,02/24/22 08:00:00 AM,6.02,35.53,,,,,
4650,02/24/22 08:30:00 AM,5.81,35.60,,,,,
4651,02/24/22 09:00:00 AM,5.66,35.56,,,,,
4652,02/24/22 09:30:00 AM,5.67,35.60,,,,,
4653,02/24/22 10:00:00 AM,5.66,35.60,,,,,
4654,02/24/22 10:30:00 AM,5.63,35.56,,,,,
4655,02/24/22 11:00:00 AM,5.53,35.60,,,,,
4656,02/24/22 11:30:00 AM,5.49,35.60,,,,,
4657,02/24/22 12:00:00 PM,6.15,35.53,,,,,
4658,02/24/22 12:30:00 PM,5.85,35.64,,,,,
4659,02/24/22 01:00:00 PM,5.69,35.64,,,,,
4660,02/24/22 01:30:00 PM,5.67,35.67,,,,,
4661,02/24/22 02:00:00 PM,5.57,35.64,,,,,
4662,02/24/22 02:30:00 PM,5.51,35.64,,,,,
4663,02/24/22 03:00:00 PM,5.55,35.67,,,,,
4664,02/24/22 03:30:00 PM,5.50,35.71,,,,,
4665,02/24/22 04:00:00 PM,5.88,35.56,,,,,
4666,02/24/22 04:30:00 PM,5.85,35.60,,,,,
4667,02/24/22 05:00:00 PM,5.74,35.60,,,,,
4668,02/24/22 05:30:00 PM,5.68,35.60,,,,,
4669,02/24/22 06:00:00 PM,5.74,35.60,,,,,
4670,02/24/22 06:30:00 PM,6.16,35.42,,,,,
4671,02/24/22 07:00:00 PM,6.21,35.42,,,,,
4672,02/24/22 07:30:00 PM,5.96,35.56,,,,,
4673,02/24/22 08:00:00 PM,5.90,35.56,,,,,
4674,02/24/22 08:30:00 PM,6.01,35.49,,,,,
4675,02/24/22 09:00:00 PM,5.80,35.64,,,,,
4676,02/24/22 09:30:00 PM,5.87,35.53,,,,,
4677,02/24/22 10:00:00 PM,5.74,35.53,,,,,
4678,02/24/22 10:30:00 PM,5.92,35.46,,,,,
4679,02/24/22 11:00:00 PM,5.81,35.53,,,,,
4680,02/24/22 11:30:00 PM,5.72,35.56,,,,,
4681,02/25/22 12:00:00 AM,5.57,35.60,,,,,
4682,02/25/22 12:30:00 AM,5.81,35.49,,,,,
4683,02/25/22 01:00:00 AM,5.69,35.56,,,,,
4684,02/25/22 01:30:00 AM,5.62,35.56,,,,,
4685,02/25/22 02:00:00 AM,5.60,35.53,,,,,
4686,02/25/22 02:30:00 AM,5.62,35.56,,,,,
4687,02/25/22 03:00:00 AM,5.76,35.53,,,,,
4688,02/25/22 03:30:00 AM,5.68,35.53,,,,,
4689,02/25/22 04:00:00 AM,5.90,35.53,,,,,
4690,02/25/22 04:30:00 AM,5.78,35.56,,,,,
4691,02/25/22 05:00:00 AM,5.72,35.53,,,,,
4692,02/25/22 05:30:00 AM,5.61,35.56,,,,,
4693,02/25/22 06:00:00 AM,5.61,35.56,,,,,
4694,02/25/22 06:30:00 AM,5.57,35.56,,,,,
4695,02/25/22 07:00:00 AM,5.52,35.64,,,,,
4696,02/25/22 07:30:00 AM,5.69,35.49,,,,,
4697,02/25/22 08:00:00 AM,5.58,35.60,,,,,
4698,02/25/22 08:30:00 AM,5.59,35.56,,,,,
4699,02/25/22 09:00:00 AM,5.58,35.60,,,,,
4700,02/25/22 09:30:00 AM,5.44,35.56,,,,,
4701,02/25/22 10:00:00 AM,5.46,35.56,,,,,
4702,02/25/22 10:30:00 AM,5.42,35.56,,,,,
4703,02/25/22 11:00:00 AM,5.38,35.56,,,,,
4704,02/25/22 11:30:00 AM,5.31,35.60,,,,,
4705,02/25/22 12:00:00 PM,5.24,35.60,,,,,
4706,02/25/22 12:30:00 PM,5.74,35.56,,,,,
4707,02/25/22 01:00:00 PM,5.46,35.56,,,,,
4708,02/25/22 01:30:00 PM,5.76,35.60,,,,,
4709,02/25/22 02:00:00 PM,5.49,35.56,,,,,
4710,02/25/22 02:30:00 PM,5.62,35.60,,,,,
4711,02/25/22 03:00:00 PM,5.47,35.64,,,,,
4712,02/25/22 03:30:00 PM,5.50,35.60,,,,,
4713,02/25/22 04:00:00 PM,5.49,35.60,,,,,
4714,02/25/22 04:30:00 PM,5.65,35.49,,,,,
4715,02/25/22 05:00:00 PM,5.60,35.60,,,,,
4716,02/25/22 05:30:00 PM,5.58,35.56,,,,,
4717,02/25/22 06:00:00 PM,5.46,35.60,,,,,
4718,02/25/22 06:30:00 PM,5.55,35.53,,,,,
4719,02/25/22 07:00:00 PM,6.08,35.38,,,,,
4720,02/25/22 07:30:00 PM,5.99,35.46,,,,,
4721,02/25/22 08:00:00 PM,5.66,35.53,,,,,
4722,02/25/22 08:30:00 PM,5.58,35.56,,,,,
4723,02/25/22 09:00:00 PM,5.39,35.60,,,,,
4724,02/25/22 09:30:00 PM,5.31,35.56,,,,,
4725,02/25/22 10:00:00 PM,5.28,35.56,,,,,
4726,02/25/22 10:30:00 PM,5.38,35.53,,,,,
4727,02/25/22 11:00:00 PM,5.35,35.53,,,,,
4728,02/25/22 11:30:00 PM,5.50,35.49,,,,,
4729,02/26/22 12:00:00 AM,5.56,35.49,,,,,
4730,02/26/22 12:30:00 AM,5.95,35.42,,,,,
4731,02/26/22 01:00:00 AM,5.86,35.49,,,,,
4732,02/26/22 01:30:00 AM,5.66,35.49,,,,,
4733,02/26/22 02:00:00 AM,5.59,35.46,,,,,
4734,02/26/22 02:30:00 AM,5.57,35.46,,,,,
4735,02/26/22 03:00:00 AM,5.48,35.46,,,,,
4736,02/26/22 03:30:00 AM,5.42,35.49,,,,,
4737,02/26/22 04:00:00 AM,5.62,35.49,,,,,
4738,02/26/22 04:30:00 AM,5.51,35.49,,,,,
4739,02/26/22 05:00:00 AM,5.51,35.49,,,,,
4740,02/26/22 05:30:00 AM,5.50,35.46,,,,,
4741,02/26/22 06:00:00 AM,5.46,35.49,,,,,
4742,02/26/22 06:30:00 AM,5.65,35.49,,,,,
4743,02/26/22 07:00:00 AM,5.38,35.56,,,,,
4744,02/26/22 07:30:00 AM,5.38,35.49,,,,,
4745,02/26/22 08:00:00 AM,5.53,35.46,,,,,
4746,02/26/22 08:30:00 AM,5.95,35.42,,,,,
4747,02/26/22 09:00:00 AM,5.86,35.46,,,,,
4748,02/26/22 09:30:00 AM,5.69,35.42,,,,,
4749,02/26/22 10:00:00 AM,5.68,35.42,,,,,
4750,02/26/22 10:30:00 AM,5.71,35.42,,,,,
4751,02/26/22 11:00:00 AM,5.66,35.42,,,,,
4752,02/26/22 11:30:00 AM,5.65,35.42,,,,,
4753,02/26/22 12:00:00 PM,5.76,35.42,,,,,
4754,02/26/22 12:30:00 PM,5.71,35.46,,,,,
4755,02/26/22 01:00:00 PM,5.69,35.49,,,,,
4756,02/26/22 01:30:00 PM,5.78,35.46,,,,,
4757,02/26/22 02:00:00 PM,5.93,35.46,,,,,
4758,02/26/22 02:30:00 PM,5.83,35.49,,,,,
4759,02/26/22 03:00:00 PM,5.66,35.49,,,,,
4760,02/26/22 03:30:00 PM,5.61,35.49,,,,,
4761,02/26/22 04:00:00 PM,5.66,35.49,,,,,
4762,02/26/22 04:30:00 PM,5.84,35.46,,,,,
4763,02/26/22 05:00:00 PM,5.85,35.49,,,,,
4764,02/26/22 05:30:00 PM,5.75,35.46,,,,,
4765,02/26/22 06:00:00 PM,5.68,35.46,,,,,
4766,02/26/22 06:30:00 PM,6.19,35.24,,,,,
4767,02/26/22 07:00:00 PM,6.30,35.24,,,,,
4768,02/26/22 07:30:00 PM,6.22,35.24,,,,,
4769,02/26/22 08:00:00 PM,5.90,35.31,,,,,
4770,02/26/22 08:30:00 PM,6.04,35.38,,,,,
4771,02/26/22 09:00:00 PM,5.78,35.38,,,,,
4772,02/26/22 09:30:00 PM,5.81,35.35,,,,,
4773,02/26/22 10:00:00 PM,5.72,35.35,,,,,
4774,02/26/22 10:30:00 PM,5.78,35.31,,,,,
4775,02/26/22 11:00:00 PM,5.87,35.35,,,,,
4776,02/26/22 11:30:00 PM,5.92,35.38,,,,,
4777,02/27/22 12:00:00 AM,5.80,35.38,,,,,
4778,02/27/22 12:30:00 AM,5.93,35.35,,,,,
4779,02/27/22 01:00:00 AM,6.04,35.31,,,,,
4780,02/27/22 01:30:00 AM,5.98,35.35,,,,,
4781,02/27/22 02:00:00 AM,5.89,35.38,,,,,
4782,02/27/22 02:30:00 AM,5.90,35.31,,,,,
4783,02/27/22 03:00:00 AM,6.05,35.28,,,,,
4784,02/27/22 03:30:00 AM,5.80,35.28,,,,,
4785,02/27/22 04:00:00 AM,5.88,35.31,,,,,
4786,02/27/22 04:30:00 AM,5.90,35.31,,,,,
4787,02/27/22 05:00:00 AM,5.92,35.35,,,,,
4788,02/27/22 05:30:00 AM,5.72,35.35,,,,,
4789,02/27/22 06:00:00 AM,5.75,35.20,,,,,
4790,02/27/22 06:30:00 AM,5.99,35.28,,,,,
4791,02/27/22 07:00:00 AM,5.72,35.35,,,,,
4792,02/27/22 07:30:00 AM,5.74,35.28,,,,,
4793,02/27/22 08:00:00 AM,5.70,35.24,,,,,
4794,02/27/22 08:30:00 AM,5.78,35.24,,,,,
4795,02/27/22 09:00:00 AM,5.99,35.24,,,,,
4796,02/27/22 09:30:00 AM,5.86,35.24,,,,,
4797,02/27/22 10:00:00 AM,5.78,35.20,,,,,
4798,02/27/22 10:30:00 AM,5.88,35.24,,,,,
4799,02/27/22 11:00:00 AM,5.98,35.24,,,,,
4800,02/27/22 11:30:00 AM,5.94,35.20,,,,,
4801,02/27/22 12:00:00 PM,5.89,35.24,,,,,
4802,02/27/22 12:30:00 PM,5.92,35.28,,,,,
4803,02/27/22 01:00:00 PM,5.96,35.24,,,,,
4804,02/27/22 01:30:00 PM,5.81,35.31,,,,,
4805,02/27/22 02:00:00 PM,5.67,35.35,,,,,
4806,02/27/22 02:30:00 PM,5.61,35.31,,,,,
4807,02/27/22 03:00:00 PM,5.75,35.35,,,,,
4808,02/27/22 03:30:00 PM,5.67,35.31,,,,,
4809,02/27/22 04:00:00 PM,5.66,35.35,,,,,
4810,02/27/22 04:30:00 PM,5.51,35.35,,,,,
4811,02/27/22 05:00:00 PM,5.58,35.28,,,,,
4812,02/27/22 05:30:00 PM,5.76,35.28,,,,,
4813,02/27/22 06:00:00 PM,5.65,35.28,,,,,
4814,02/27/22 06:30:00 PM,5.76,35.24,,,,,
4815,02/27/22 07:00:00 PM,5.92,35.20,,,,,
4816,02/27/22 07:30:00 PM,5.76,35.24,,,,,
4817,02/27/22 08:00:00 PM,5.72,35.28,,,,,
4818,02/27/22 08:30:00 PM,5.60,35.20,,,,,
4819,02/27/22 09:00:00 PM,5.80,35.24,,,,,
4820,02/27/22 09:30:00 PM,5.66,35.24,,,,,
4821,02/27/22 10:00:00 PM,5.61,35.28,,,,,
4822,02/27/22 10:30:00 PM,5.83,35.20,,,,,
4823,02/27/22 11:00:00 PM,5.62,35.31,,,,,
4824,02/27/22 11:30:00 PM,5.61,35.28,,,,,
4825,02/28/22 12:00:00 AM,5.48,35.28,,,,,
4826,02/28/22 12:30:00 AM,5.60,35.28,,,,,
4827,02/28/22 01:00:00 AM,5.56,35.31,,,,,
4828,02/28/22 01:30:00 AM,5.55,35.28,,,,,
4829,02/28/22 02:00:00 AM,5.43,35.31,,,,,
4830,02/28/22 02:30:00 AM,5.43,35.28,,,,,
4831,02/28/22 03:00:00 AM,5.57,35.31,,,,,
4832,02/28/22 03:30:00 AM,5.50,35.31,,,,,
4833,02/28/22 04:00:00 AM,5.42,35.31,,,,,
4834,02/28/22 04:30:00 AM,5.37,35.31,,,,,
4835,02/28/22 05:00:00 AM,5.32,35.31,,,,,
4836,02/28/22 05:30:00 AM,5.29,35.31,,,,,
4837,02/28/22 06:00:00 AM,5.38,35.28,,,,,
4838,02/28/22 06:30:00 AM,5.65,35.24,,,,,
4839,02/28/22 07:00:00 AM,5.66,35.24,,,,,
4840,02/28/22 07:30:00 AM,5.69,35.24,,,,,
4841,02/28/22 08:00:00 AM,5.66,35.28,,,,,
4842,02/28/22 08:30:00 AM,5.70,35.24,,,,,
4843,02/28/22 09:00:00 AM,5.59,35.24,,,,,
4844,02/28/22 09:30:00 AM,5.72,35.28,,,,,
4845,02/28/22 10:00:00 AM,5.71,35.28,,,,,
4846,02/28/22 10:30:00 AM,5.79,35.28,,,,,
4847,02/28/22 11:00:00 AM,5.89,35.28,,,,,
4848,02/28/22 11:30:00 AM,5.75,35.28,,,,,
4849,02/28/22 12:00:00 PM,5.61,35.28,,,,,
4850,02/28/22 12:30:00 PM,5.65,35.28,,,,,
4851,02/28/22 01:00:00 PM,5.66,35.28,,,,,
4852,02/28/22 01:30:00 PM,5.97,35.28,,,,,
4853,02/28/22 02:00:00 PM,5.80,35.35,,,,,
4854,02/28/22 02:30:00 PM,5.71,35.31,,,,,
4855,02/28/22 03:00:00 PM,5.69,35.31,,,,,
