"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653, LBL: DO)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653, LBL: Temp)","Coupler Detached (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","Stopped (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
4373,02/18/22 02:00:00 PM,11.13,34.63,,,,,
4374,02/18/22 02:30:00 PM,11.05,34.63,,,,,
4375,02/18/22 03:00:00 PM,11.01,34.66,,,,,
4376,02/18/22 03:30:00 PM,11.33,34.56,,,,,
4377,02/18/22 04:00:00 PM,11.57,34.45,,,,,
4378,02/18/22 04:30:00 PM,11.64,34.41,,,,,
4379,02/18/22 05:00:00 PM,12.50,34.02,,,,,
4380,02/18/22 05:30:00 PM,12.12,34.05,,,,,
4381,02/18/22 06:00:00 PM,11.25,34.30,,,,,
4382,02/18/22 06:30:00 PM,11.17,34.38,,,,,
4383,02/18/22 07:00:00 PM,11.15,34.27,,,,,
4384,02/18/22 07:30:00 PM,11.44,34.30,,,,,
4385,02/18/22 08:00:00 PM,11.31,34.38,,,,,
4386,02/18/22 08:30:00 PM,11.02,34.48,,,,,
4387,02/18/22 09:00:00 PM,11.14,34.41,,,,,
4388,02/18/22 09:30:00 PM,11.09,34.41,,,,,
4389,02/18/22 10:00:00 PM,11.08,34.41,,,,,
4390,02/18/22 10:30:00 PM,11.38,34.30,,,,,
4391,02/18/22 11:00:00 PM,11.44,34.27,,,,,
4392,02/18/22 11:30:00 PM,11.24,34.34,,,,,
4393,02/19/22 12:00:00 AM,11.33,34.30,,,,,
4394,02/19/22 12:30:00 AM,11.21,34.30,,,,,
4395,02/19/22 01:00:00 AM,11.30,34.23,,,,,
4396,02/19/22 01:30:00 AM,11.39,34.20,,,,,
4397,02/19/22 02:00:00 AM,11.39,34.23,,,,,
4398,02/19/22 02:30:00 AM,11.43,34.23,,,,,
4399,02/19/22 03:00:00 AM,11.39,34.16,,,,,
4400,02/19/22 03:30:00 AM,11.60,34.12,,,,,
4401,02/19/22 04:00:00 AM,11.50,34.12,,,,,
4402,02/19/22 04:30:00 AM,11.53,34.05,,,,,
4403,02/19/22 05:00:00 AM,11.18,34.27,,,,,
4404,02/19/22 05:30:00 AM,11.35,34.12,,,,,
4405,02/19/22 06:00:00 AM,11.36,34.12,,,,,
4406,02/19/22 06:30:00 AM,11.31,34.20,,,,,
4407,02/19/22 07:00:00 AM,11.41,33.98,,,,,
4408,02/19/22 07:30:00 AM,11.42,34.16,,,,,
4409,02/19/22 08:00:00 AM,11.14,34.05,,,,,
4410,02/19/22 08:30:00 AM,11.66,34.12,,,,,
4411,02/19/22 09:00:00 AM,11.21,34.23,,,,,
4412,02/19/22 09:30:00 AM,11.25,34.27,,,,,
4413,02/19/22 10:00:00 AM,11.08,34.27,,,,,
4414,02/19/22 10:30:00 AM,11.01,34.27,,,,,
4415,02/19/22 11:00:00 AM,11.07,34.16,,,,,
4416,02/19/22 11:30:00 AM,11.05,34.23,,,,,
4417,02/19/22 12:00:00 PM,11.17,34.27,,,,,
4418,02/19/22 12:30:00 PM,11.25,34.20,,,,,
4419,02/19/22 01:00:00 PM,11.29,34.23,,,,,
4420,02/19/22 01:30:00 PM,11.31,34.20,,,,,
4421,02/19/22 02:00:00 PM,11.31,34.20,,,,,
4422,02/19/22 02:30:00 PM,11.36,34.23,,,,,
4423,02/19/22 03:00:00 PM,11.35,34.23,,,,,
4424,02/19/22 03:30:00 PM,11.34,34.27,,,,,
4425,02/19/22 04:00:00 PM,11.27,34.30,,,,,
4426,02/19/22 04:30:00 PM,11.26,34.30,,,,,
4427,02/19/22 05:00:00 PM,11.21,34.30,,,,,
4428,02/19/22 05:30:00 PM,11.15,34.30,,,,,
4429,02/19/22 06:00:00 PM,11.11,34.30,,,,,
4430,02/19/22 06:30:00 PM,11.02,34.30,,,,,
4431,02/19/22 07:00:00 PM,11.01,34.27,,,,,
4432,02/19/22 07:30:00 PM,11.07,34.27,,,,,
4433,02/19/22 08:00:00 PM,10.89,34.38,,,,,
4434,02/19/22 08:30:00 PM,10.93,34.41,,,,,
4435,02/19/22 09:00:00 PM,10.90,34.34,,,,,
4436,02/19/22 09:30:00 PM,10.83,34.30,,,,,
4437,02/19/22 10:00:00 PM,10.92,34.30,,,,,
4438,02/19/22 10:30:00 PM,10.94,34.34,,,,,
4439,02/19/22 11:00:00 PM,10.85,34.30,,,,,
4440,02/19/22 11:30:00 PM,10.87,34.30,,,,,
4441,02/20/22 12:00:00 AM,10.94,34.30,,,,,
4442,02/20/22 12:30:00 AM,10.88,34.38,,,,,
4443,02/20/22 01:00:00 AM,10.66,34.38,,,,,
4444,02/20/22 01:30:00 AM,10.78,34.30,,,,,
4445,02/20/22 02:00:00 AM,10.83,34.30,,,,,
4446,02/20/22 02:30:00 AM,10.83,34.34,,,,,
4447,02/20/22 03:00:00 AM,10.79,34.30,,,,,
4448,02/20/22 03:30:00 AM,10.70,34.41,,,,,
4449,02/20/22 04:00:00 AM,10.76,34.41,,,,,
4450,02/20/22 04:30:00 AM,10.80,34.34,,,,,
4451,02/20/22 05:00:00 AM,10.93,34.34,,,,,
4452,02/20/22 05:30:00 AM,10.79,34.52,,,,,
4453,02/20/22 06:00:00 AM,10.63,34.45,,,,,
4454,02/20/22 06:30:00 AM,10.69,34.48,,,,,
4455,02/20/22 07:00:00 AM,10.65,34.52,,,,,
4456,02/20/22 07:30:00 AM,10.59,34.45,,,,,
4457,02/20/22 08:00:00 AM,10.55,34.52,,,,,
4458,02/20/22 08:30:00 AM,10.57,34.45,,,,,
4459,02/20/22 09:00:00 AM,10.52,34.52,,,,,
4460,02/20/22 09:30:00 AM,10.53,34.48,,,,,
4461,02/20/22 10:00:00 AM,10.51,34.52,,,,,
4462,02/20/22 10:30:00 AM,10.52,34.56,,,,,
4463,02/20/22 11:00:00 AM,10.52,34.45,,,,,
4464,02/20/22 11:30:00 AM,10.49,34.52,,,,,
4465,02/20/22 12:00:00 PM,10.52,34.52,,,,,
4466,02/20/22 12:30:00 PM,10.59,34.41,,,,,
4467,02/20/22 01:00:00 PM,10.58,34.56,,,,,
4468,02/20/22 01:30:00 PM,10.58,34.56,,,,,
4469,02/20/22 02:00:00 PM,10.51,34.59,,,,,
4470,02/20/22 02:30:00 PM,10.39,34.63,,,,,
4471,02/20/22 03:00:00 PM,10.34,34.63,,,,,
4472,02/20/22 03:30:00 PM,10.47,34.59,,,,,
4473,02/20/22 04:00:00 PM,10.50,34.59,,,,,
4474,02/20/22 04:30:00 PM,10.42,34.56,,,,,
4475,02/20/22 05:00:00 PM,10.40,34.56,,,,,
4476,02/20/22 05:30:00 PM,10.35,34.59,,,,,
4477,02/20/22 06:00:00 PM,10.38,34.56,,,,,
4478,02/20/22 06:30:00 PM,10.35,34.59,,,,,
4479,02/20/22 07:00:00 PM,10.38,34.56,,,,,
4480,02/20/22 07:30:00 PM,10.37,34.56,,,,,
4481,02/20/22 08:00:00 PM,10.34,34.56,,,,,
4482,02/20/22 08:30:00 PM,10.37,34.56,,,,,
4483,02/20/22 09:00:00 PM,10.31,34.56,,,,,
4484,02/20/22 09:30:00 PM,10.33,34.56,,,,,
4485,02/20/22 10:00:00 PM,10.39,34.56,,,,,
4486,02/20/22 10:30:00 PM,10.72,34.56,,,,,
4487,02/20/22 11:00:00 PM,10.50,34.56,,,,,
4488,02/20/22 11:30:00 PM,10.32,34.59,,,,,
4489,02/21/22 12:00:00 AM,10.28,34.63,,,,,
4490,02/21/22 12:30:00 AM,10.29,34.56,,,,,
4491,02/21/22 01:00:00 AM,10.40,34.56,,,,,
4492,02/21/22 01:30:00 AM,10.21,34.59,,,,,
4493,02/21/22 02:00:00 AM,10.28,34.56,,,,,
4494,02/21/22 02:30:00 AM,10.56,34.48,,,,,
4495,02/21/22 03:00:00 AM,10.71,34.48,,,,,
4496,02/21/22 03:30:00 AM,10.49,34.52,,,,,
4497,02/21/22 04:00:00 AM,10.81,34.48,,,,,
4498,02/21/22 04:30:00 AM,10.65,34.52,,,,,
4499,02/21/22 05:00:00 AM,10.34,34.63,,,,,
4500,02/21/22 05:30:00 AM,10.49,34.59,,,,,
4501,02/21/22 06:00:00 AM,10.48,34.52,,,,,
4502,02/21/22 06:30:00 AM,10.29,34.63,,,,,
4503,02/21/22 07:00:00 AM,10.42,34.63,,,,,
4504,02/21/22 07:30:00 AM,10.42,34.63,,,,,
4505,02/21/22 08:00:00 AM,10.39,34.48,,,,,
4506,02/21/22 08:30:00 AM,10.47,34.66,,,,,
4507,02/21/22 09:00:00 AM,10.46,34.63,,,,,
4508,02/21/22 09:30:00 AM,10.53,34.59,,,,,
4509,02/21/22 10:00:00 AM,10.96,34.59,,,,,
4510,02/21/22 10:30:00 AM,10.96,34.56,,,,,
4511,02/21/22 11:00:00 AM,11.07,34.56,,,,,
4512,02/21/22 11:30:00 AM,11.07,34.52,,,,,
4513,02/21/22 12:00:00 PM,10.84,34.59,,,,,
4514,02/21/22 12:30:00 PM,11.06,34.59,,,,,
4515,02/21/22 01:00:00 PM,11.18,34.56,,,,,
4516,02/21/22 01:30:00 PM,11.29,34.56,,,,,
4517,02/21/22 02:00:00 PM,11.29,34.56,,,,,
4518,02/21/22 02:30:00 PM,11.41,34.52,,,,,
4519,02/21/22 03:00:00 PM,12.14,34.45,,,,,
4520,02/21/22 03:30:00 PM,12.30,34.38,,,,,
4521,02/21/22 04:00:00 PM,11.89,34.48,,,,,
4522,02/21/22 04:30:00 PM,11.85,34.52,,,,,
4523,02/21/22 05:00:00 PM,11.91,34.48,,,,,
4524,02/21/22 05:30:00 PM,11.88,34.48,,,,,
4525,02/21/22 06:00:00 PM,11.98,34.52,,,,,
4526,02/21/22 06:30:00 PM,11.88,34.52,,,,,
4527,02/21/22 07:00:00 PM,11.89,34.52,,,,,
4528,02/21/22 07:30:00 PM,11.94,34.52,,,,,
4529,02/21/22 08:00:00 PM,11.94,34.48,,,,,
4530,02/21/22 08:30:00 PM,11.89,34.48,,,,,
4531,02/21/22 09:00:00 PM,11.97,34.45,,,,,
4532,02/21/22 09:30:00 PM,11.97,34.41,,,,,
4533,02/21/22 10:00:00 PM,11.99,34.56,,,,,
4534,02/21/22 10:30:00 PM,11.91,34.52,,,,,
4535,02/21/22 11:00:00 PM,11.95,34.48,,,,,
4536,02/21/22 11:30:00 PM,11.82,34.52,,,,,
4537,02/22/22 12:00:00 AM,11.77,34.56,,,,,
4538,02/22/22 12:30:00 AM,11.84,34.48,,,,,
4539,02/22/22 01:00:00 AM,11.96,34.48,,,,,
4540,02/22/22 01:30:00 AM,11.86,34.52,,,,,
4541,02/22/22 02:00:00 AM,11.84,34.48,,,,,
4542,02/22/22 02:30:00 AM,11.82,34.52,,,,,
4543,02/22/22 03:00:00 AM,11.89,34.52,,,,,
4544,02/22/22 03:30:00 AM,11.86,34.56,,,,,
4545,02/22/22 04:00:00 AM,11.89,34.52,,,,,
4546,02/22/22 04:30:00 AM,11.81,34.56,,,,,
4547,02/22/22 05:00:00 AM,11.79,34.56,,,,,
4548,02/22/22 05:30:00 AM,11.68,34.59,,,,,
4549,02/22/22 06:00:00 AM,11.69,34.52,,,,,
4550,02/22/22 06:30:00 AM,11.67,34.56,,,,,
4551,02/22/22 07:00:00 AM,11.72,34.59,,,,,
4552,02/22/22 07:30:00 AM,11.84,34.56,,,,,
4553,02/22/22 08:00:00 AM,11.70,34.59,,,,,
4554,02/22/22 08:30:00 AM,11.63,34.59,,,,,
4555,02/22/22 09:00:00 AM,11.62,34.63,,,,,
4556,02/22/22 09:30:00 AM,11.53,34.70,,,,,
4557,02/22/22 10:00:00 AM,11.61,34.63,,,,,
4558,02/22/22 10:30:00 AM,11.41,34.70,,,,,
4559,02/22/22 11:00:00 AM,11.38,34.70,,,,,
4560,02/22/22 11:30:00 AM,11.45,34.52,,,,,
4561,02/22/22 12:00:00 PM,11.54,34.63,,,,,
4562,02/22/22 12:30:00 PM,11.57,34.59,,,,,
4563,02/22/22 01:00:00 PM,11.49,34.74,,,,,
4564,02/22/22 01:30:00 PM,11.29,34.77,,,,,
4565,02/22/22 02:00:00 PM,11.76,34.66,,,,,
4566,02/22/22 02:30:00 PM,12.18,34.63,,,,,
4567,02/22/22 03:00:00 PM,11.47,34.74,,,,,
4568,02/22/22 03:30:00 PM,11.47,34.74,,,,,
4569,02/22/22 04:00:00 PM,11.44,34.74,,,,,
4570,02/22/22 04:30:00 PM,11.58,34.63,,,,,
4571,02/22/22 05:00:00 PM,11.54,34.74,,,,,
4572,02/22/22 05:30:00 PM,11.44,34.77,,,,,
4573,02/22/22 06:00:00 PM,11.41,34.70,,,,,
4574,02/22/22 06:30:00 PM,11.48,34.77,,,,,
4575,02/22/22 07:00:00 PM,11.38,34.74,,,,,
4576,02/22/22 07:30:00 PM,11.51,34.66,,,,,
4577,02/22/22 08:00:00 PM,11.58,34.66,,,,,
4578,02/22/22 08:30:00 PM,11.59,34.74,,,,,
4579,02/22/22 09:00:00 PM,11.64,34.59,,,,,
4580,02/22/22 09:30:00 PM,12.05,34.48,,,,,
4581,02/22/22 10:00:00 PM,11.73,34.52,,,,,
4582,02/22/22 10:30:00 PM,11.73,34.59,,,,,
4583,02/22/22 11:00:00 PM,11.72,34.56,,,,,
4584,02/22/22 11:30:00 PM,11.91,34.52,,,,,
4585,02/23/22 12:00:00 AM,11.98,34.52,,,,,
4586,02/23/22 12:30:00 AM,12.01,34.52,,,,,
4587,02/23/22 01:00:00 AM,12.06,34.48,,,,,
4588,02/23/22 01:30:00 AM,11.93,34.56,,,,,
4589,02/23/22 02:00:00 AM,11.91,34.52,,,,,
4590,02/23/22 02:30:00 AM,11.91,34.56,,,,,
4591,02/23/22 03:00:00 AM,11.77,34.48,,,,,
4592,02/23/22 03:30:00 AM,12.03,34.52,,,,,
4593,02/23/22 04:00:00 AM,11.93,34.48,,,,,
4594,02/23/22 04:30:00 AM,11.93,34.56,,,,,
4595,02/23/22 05:00:00 AM,11.94,34.45,,,,,
4596,02/23/22 05:30:00 AM,11.91,34.56,,,,,
4597,02/23/22 06:00:00 AM,11.55,34.63,,,,,
4598,02/23/22 06:30:00 AM,11.80,34.56,,,,,
4599,02/23/22 07:00:00 AM,12.03,34.48,,,,,
4600,02/23/22 07:30:00 AM,11.82,34.74,,,,,
4601,02/23/22 08:00:00 AM,11.80,34.56,,,,,
4602,02/23/22 08:30:00 AM,11.68,34.59,,,,,
4603,02/23/22 09:00:00 AM,11.76,34.48,,,,,
4604,02/23/22 09:30:00 AM,11.79,34.56,,,,,
4605,02/23/22 10:00:00 AM,11.76,34.66,,,,,
4606,02/23/22 10:30:00 AM,11.61,34.70,,,,,
4607,02/23/22 11:00:00 AM,11.57,34.70,,,,,
4608,02/23/22 11:30:00 AM,11.61,34.59,,,,,
4609,02/23/22 12:00:00 PM,11.63,34.59,,,,,
4610,02/23/22 12:30:00 PM,11.73,34.63,,,,,
4611,02/23/22 01:00:00 PM,11.77,34.59,,,,,
4612,02/23/22 01:30:00 PM,11.72,34.63,,,,,
4613,02/23/22 02:00:00 PM,11.77,34.56,,,,,
4614,02/23/22 02:30:00 PM,11.80,34.63,,,,,
4615,02/23/22 03:00:00 PM,11.84,34.63,,,,,
4616,02/23/22 03:30:00 PM,11.81,34.66,,,,,
4617,02/23/22 04:00:00 PM,11.75,34.66,,,,,
4618,02/23/22 04:30:00 PM,11.68,34.63,,,,,
4619,02/23/22 05:00:00 PM,11.67,34.66,,,,,
4620,02/23/22 05:30:00 PM,11.64,34.66,,,,,
4621,02/23/22 06:00:00 PM,11.63,34.59,,,,,
4622,02/23/22 06:30:00 PM,11.61,34.63,,,,,
4623,02/23/22 07:00:00 PM,11.69,34.63,,,,,
4624,02/23/22 07:30:00 PM,11.72,34.59,,,,,
4625,02/23/22 08:00:00 PM,11.69,34.59,,,,,
4626,02/23/22 08:30:00 PM,11.69,34.56,,,,,
4627,02/23/22 09:00:00 PM,11.70,34.56,,,,,
4628,02/23/22 09:30:00 PM,11.67,34.56,,,,,
4629,02/23/22 10:00:00 PM,11.76,34.56,,,,,
4630,02/23/22 10:30:00 PM,11.80,34.56,,,,,
4631,02/23/22 11:00:00 PM,11.64,34.59,,,,,
4632,02/23/22 11:30:00 PM,11.66,34.63,,,,,
4633,02/24/22 12:00:00 AM,11.86,34.52,,,,,
4634,02/24/22 12:30:00 AM,11.79,34.59,,,,,
4635,02/24/22 01:00:00 AM,11.75,34.56,,,,,
4636,02/24/22 01:30:00 AM,11.64,34.63,,,,,
4637,02/24/22 02:00:00 AM,11.51,34.70,,,,,
4638,02/24/22 02:30:00 AM,11.76,34.52,,,,,
4639,02/24/22 03:00:00 AM,11.50,34.74,,,,,
4640,02/24/22 03:30:00 AM,11.59,34.59,,,,,
4641,02/24/22 04:00:00 AM,11.49,34.63,,,,,
4642,02/24/22 04:30:00 AM,11.51,34.52,,,,,
4643,02/24/22 05:00:00 AM,11.48,34.59,,,,,
4644,02/24/22 05:30:00 AM,11.58,34.59,,,,,
4645,02/24/22 06:00:00 AM,11.43,34.52,,,,,
4646,02/24/22 06:30:00 AM,11.48,34.66,,,,,
4647,02/24/22 07:00:00 AM,11.53,34.59,,,,,
4648,02/24/22 07:30:00 AM,11.50,34.63,,,,,
4649,02/24/22 08:00:00 AM,11.49,34.63,,,,,
4650,02/24/22 08:30:00 AM,11.48,34.56,,,,,
4651,02/24/22 09:00:00 AM,11.55,34.66,,,,,
4652,02/24/22 09:30:00 AM,11.49,34.70,,,,,
4653,02/24/22 10:00:00 AM,11.26,34.74,,,,,
4654,02/24/22 10:30:00 AM,11.34,34.66,,,,,
4655,02/24/22 11:00:00 AM,11.32,34.70,,,,,
4656,02/24/22 11:30:00 AM,11.23,34.77,,,,,
4657,02/24/22 12:00:00 PM,11.26,34.63,,,,,
4658,02/24/22 12:30:00 PM,11.24,34.77,,,,,
4659,02/24/22 01:00:00 PM,11.20,34.74,,,,,
4660,02/24/22 01:30:00 PM,11.22,34.70,,,,,
4661,02/24/22 02:00:00 PM,11.23,34.63,,,,,
4662,02/24/22 02:30:00 PM,11.20,34.74,,,,,
4663,02/24/22 03:00:00 PM,11.24,34.70,,,,,
4664,02/24/22 03:30:00 PM,11.30,34.70,,,,,
4665,02/24/22 04:00:00 PM,11.17,34.77,,,,,
4666,02/24/22 04:30:00 PM,11.12,34.74,,,,,
4667,02/24/22 05:00:00 PM,11.11,34.70,,,,,
4668,02/24/22 05:30:00 PM,11.09,34.70,,,,,
4669,02/24/22 06:00:00 PM,11.09,34.66,,,,,
4670,02/24/22 06:30:00 PM,11.09,34.66,,,,,
4671,02/24/22 07:00:00 PM,11.26,34.63,,,,,
4672,02/24/22 07:30:00 PM,11.23,34.70,,,,,
4673,02/24/22 08:00:00 PM,11.21,34.63,,,,,
4674,02/24/22 08:30:00 PM,11.15,34.63,,,,,
4675,02/24/22 09:00:00 PM,11.12,34.63,,,,,
4676,02/24/22 09:30:00 PM,11.08,34.66,,,,,
4677,02/24/22 10:00:00 PM,11.11,34.59,,,,,
4678,02/24/22 10:30:00 PM,11.07,34.59,,,,,
4679,02/24/22 11:00:00 PM,11.05,34.66,,,,,
4680,02/24/22 11:30:00 PM,11.03,34.66,,,,,
4681,02/25/22 12:00:00 AM,11.01,34.66,,,,,
4682,02/25/22 12:30:00 AM,11.02,34.59,,,,,
4683,02/25/22 01:00:00 AM,10.97,34.59,,,,,
4684,02/25/22 01:30:00 AM,10.94,34.66,,,,,
4685,02/25/22 02:00:00 AM,10.89,34.63,,,,,
4686,02/25/22 02:30:00 AM,10.81,34.77,,,,,
4687,02/25/22 03:00:00 AM,10.83,34.59,,,,,
4688,02/25/22 03:30:00 AM,10.84,34.66,,,,,
4689,02/25/22 04:00:00 AM,10.99,34.63,,,,,
4690,02/25/22 04:30:00 AM,10.99,34.59,,,,,
4691,02/25/22 05:00:00 AM,10.95,34.70,,,,,
4692,02/25/22 05:30:00 AM,10.90,34.70,,,,,
4693,02/25/22 06:00:00 AM,10.86,34.66,,,,,
4694,02/25/22 06:30:00 AM,10.78,34.63,,,,,
4695,02/25/22 07:00:00 AM,10.78,34.66,,,,,
4696,02/25/22 07:30:00 AM,11.44,34.52,,,,,
4697,02/25/22 08:00:00 AM,11.27,34.63,,,,,
4698,02/25/22 08:30:00 AM,11.13,34.77,,,,,
4699,02/25/22 09:00:00 AM,10.90,34.66,,,,,
4700,02/25/22 09:30:00 AM,10.89,34.81,,,,,
4701,02/25/22 10:00:00 AM,10.70,34.70,,,,,
4702,02/25/22 10:30:00 AM,10.47,34.84,,,,,
4703,02/25/22 11:00:00 AM,10.47,34.77,,,,,
4704,02/25/22 11:30:00 AM,10.49,34.77,,,,,
4705,02/25/22 12:00:00 PM,10.48,34.84,,,,,
4706,02/25/22 12:30:00 PM,10.44,34.84,,,,,
4707,02/25/22 01:00:00 PM,10.39,34.84,,,,,
4708,02/25/22 01:30:00 PM,10.37,34.88,,,,,
4709,02/25/22 02:00:00 PM,10.33,34.88,,,,,
4710,02/25/22 02:30:00 PM,10.50,34.81,,,,,
4711,02/25/22 03:00:00 PM,10.39,34.88,,,,,
4712,02/25/22 03:30:00 PM,10.34,34.84,,,,,
4713,02/25/22 04:00:00 PM,10.31,34.95,,,,,
4714,02/25/22 04:30:00 PM,10.26,34.84,,,,,
4715,02/25/22 05:00:00 PM,10.24,34.81,,,,,
4716,02/25/22 05:30:00 PM,10.31,34.77,,,,,
4717,02/25/22 06:00:00 PM,10.30,34.77,,,,,
4718,02/25/22 06:30:00 PM,10.23,34.84,,,,,
4719,02/25/22 07:00:00 PM,10.19,34.77,,,,,
4720,02/25/22 07:30:00 PM,10.15,34.74,,,,,
4721,02/25/22 08:00:00 PM,10.13,34.74,,,,,
4722,02/25/22 08:30:00 PM,10.11,34.74,,,,,
4723,02/25/22 09:00:00 PM,10.15,34.70,,,,,
4724,02/25/22 09:30:00 PM,10.15,34.77,,,,,
4725,02/25/22 10:00:00 PM,10.12,34.70,,,,,
4726,02/25/22 10:30:00 PM,10.10,34.70,,,,,
4727,02/25/22 11:00:00 PM,10.13,34.70,,,,,
4728,02/25/22 11:30:00 PM,10.10,34.70,,,,,
4729,02/26/22 12:00:00 AM,10.12,34.66,,,,,
4730,02/26/22 12:30:00 AM,10.09,34.70,,,,,
4731,02/26/22 01:00:00 AM,10.06,34.70,,,,,
4732,02/26/22 01:30:00 AM,9.92,34.70,,,,,
4733,02/26/22 02:00:00 AM,9.92,34.81,,,,,
4734,02/26/22 02:30:00 AM,9.95,34.81,,,,,
4735,02/26/22 03:00:00 AM,9.92,34.81,,,,,
4736,02/26/22 03:30:00 AM,9.85,34.66,,,,,
4737,02/26/22 04:00:00 AM,9.86,34.70,,,,,
4738,02/26/22 04:30:00 AM,9.95,34.70,,,,,
4739,02/26/22 05:00:00 AM,9.89,34.70,,,,,
4740,02/26/22 05:30:00 AM,9.91,34.74,,,,,
4741,02/26/22 06:00:00 AM,9.82,34.70,,,,,
4742,02/26/22 06:30:00 AM,9.94,34.70,,,,,
4743,02/26/22 07:00:00 AM,9.89,34.70,,,,,
4744,02/26/22 07:30:00 AM,9.85,34.77,,,,,
4745,02/26/22 08:00:00 AM,9.76,34.77,,,,,
4746,02/26/22 08:30:00 AM,9.76,34.70,,,,,
4747,02/26/22 09:00:00 AM,9.66,34.81,,,,,
4748,02/26/22 09:30:00 AM,9.69,34.81,,,,,
4749,02/26/22 10:00:00 AM,9.66,34.84,,,,,
4750,02/26/22 10:30:00 AM,9.63,34.88,,,,,
4751,02/26/22 11:00:00 AM,9.56,34.88,,,,,
4752,02/26/22 11:30:00 AM,9.60,34.84,,,,,
4753,02/26/22 12:00:00 PM,9.51,34.88,,,,,
4754,02/26/22 12:30:00 PM,9.45,34.92,,,,,
4755,02/26/22 01:00:00 PM,9.42,34.88,,,,,
4756,02/26/22 01:30:00 PM,9.36,34.92,,,,,
4757,02/26/22 02:00:00 PM,9.39,34.81,,,,,
4758,02/26/22 02:30:00 PM,9.40,34.84,,,,,
4759,02/26/22 03:00:00 PM,9.36,34.88,,,,,
4760,02/26/22 03:30:00 PM,9.34,34.88,,,,,
4761,02/26/22 04:00:00 PM,9.32,34.88,,,,,
4762,02/26/22 04:30:00 PM,9.23,34.92,,,,,
4763,02/26/22 05:00:00 PM,9.21,34.88,,,,,
4764,02/26/22 05:30:00 PM,9.18,34.92,,,,,
4765,02/26/22 06:00:00 PM,9.10,34.92,,,,,
4766,02/26/22 06:30:00 PM,9.13,34.77,,,,,
4767,02/26/22 07:00:00 PM,9.17,34.84,,,,,
4768,02/26/22 07:30:00 PM,9.11,34.84,,,,,
4769,02/26/22 08:00:00 PM,9.14,34.81,,,,,
4770,02/26/22 08:30:00 PM,9.09,34.88,,,,,
4771,02/26/22 09:00:00 PM,8.93,34.95,,,,,
4772,02/26/22 09:30:00 PM,8.93,34.84,,,,,
4773,02/26/22 10:00:00 PM,9.02,34.84,,,,,
4774,02/26/22 10:30:00 PM,8.99,34.84,,,,,
4775,02/26/22 11:00:00 PM,9.01,34.77,,,,,
4776,02/26/22 11:30:00 PM,9.21,34.66,,,,,
4777,02/27/22 12:00:00 AM,9.10,34.70,,,,,
4778,02/27/22 12:30:00 AM,9.04,34.74,,,,,
4779,02/27/22 01:00:00 AM,8.97,34.77,,,,,
4780,02/27/22 01:30:00 AM,8.93,34.84,,,,,
4781,02/27/22 02:00:00 AM,8.91,34.74,,,,,
4782,02/27/22 02:30:00 AM,9.08,34.66,,,,,
4783,02/27/22 03:00:00 AM,9.02,34.77,,,,,
4784,02/27/22 03:30:00 AM,8.92,34.74,,,,,
4785,02/27/22 04:00:00 AM,9.08,34.70,,,,,
4786,02/27/22 04:30:00 AM,9.15,34.77,,,,,
4787,02/27/22 05:00:00 AM,9.12,34.70,,,,,
4788,02/27/22 05:30:00 AM,9.02,34.74,,,,,
4789,02/27/22 06:00:00 AM,8.94,34.77,,,,,
4790,02/27/22 06:30:00 AM,8.94,34.70,,,,,
4791,02/27/22 07:00:00 AM,9.02,34.74,,,,,
4792,02/27/22 07:30:00 AM,9.00,34.77,,,,,
4793,02/27/22 08:00:00 AM,8.90,34.88,,,,,
4794,02/27/22 08:30:00 AM,8.84,34.81,,,,,
4795,02/27/22 09:00:00 AM,8.83,34.81,,,,,
4796,02/27/22 09:30:00 AM,8.84,34.84,,,,,
4797,02/27/22 10:00:00 AM,8.83,34.84,,,,,
4798,02/27/22 10:30:00 AM,8.84,34.81,,,,,
4799,02/27/22 11:00:00 AM,8.78,34.84,,,,,
4800,02/27/22 11:30:00 AM,8.73,34.84,,,,,
4801,02/27/22 12:00:00 PM,8.67,34.92,,,,,
4802,02/27/22 12:30:00 PM,8.57,34.95,,,,,
4803,02/27/22 01:00:00 PM,8.58,34.88,,,,,
4804,02/27/22 01:30:00 PM,8.55,34.92,,,,,
4805,02/27/22 02:00:00 PM,8.59,34.92,,,,,
4806,02/27/22 02:30:00 PM,8.50,34.99,,,,,
4807,02/27/22 03:00:00 PM,8.48,34.92,,,,,
4808,02/27/22 03:30:00 PM,8.46,34.92,,,,,
4809,02/27/22 04:00:00 PM,8.47,34.92,,,,,
4810,02/27/22 04:30:00 PM,8.45,34.95,,,,,
4811,02/27/22 05:00:00 PM,8.39,34.99,,,,,
4812,02/27/22 05:30:00 PM,8.41,34.92,,,,,
4813,02/27/22 06:00:00 PM,8.38,34.92,,,,,
4814,02/27/22 06:30:00 PM,8.44,34.92,,,,,
4815,02/27/22 07:00:00 PM,8.41,34.88,,,,,
4816,02/27/22 07:30:00 PM,8.41,34.88,,,,,
